2019-03-02,0.3826683501683502,0.1726010101010101,0.18528350353350354,0.175,0.06261363636363637,0.1,0.2511878787878788,0.1875841750841751,0.14587228708440825,0.035303030303030294,0.10909090909090909,0.0868939393939394,0.156020202020202,0.12203404928404926,0.07582972582972582,0.10987654320987655,0.13642857142857145,0.08450360750360748,0.11744949494949496,0,0.06268939393939393,0.006018518518518515,0.11466666666666667,0.028732638888888894,0.0754005681818182,0.0,0.0,0,0,0
2019-03-02,9,2,39,1,6,2,5,9,99,5,2,3,5,13,7,9,2,15,9,0,8,4,5,12,10,2,3,0,0,0
